1453661448,49.66,127.40,0,1
1453661449,49.66,127.85,0,1
1453661450,49.66,128.75,0,1
1453661451,49.78,128.30,0,1
1453661452,49.66,129.65,0,1
1453661453,49.78,129.65,0,1
1453661454,49.78,128.75,0,1
1453661455,49.78,129.20,0,1
1453661456,49.66,129.20,0,1
1453661457,49.66,129.65,0,1
1453661458,49.66,129.20,0,1
1453661459,49.78,130.10,0,1
1453661460,49.78,130.55,0,1
1453661461,49.78,130.55,0,1
1453661462,49.78,130.55,0,1
1453661463,49.78,131.45,0,1
1453661464,49.78,131.90,0,1
1453661465,49.78,131.90,0,1
1453661466,49.78,131.90,0,1
1453661467,49.78,132.80,0,1
1453661468,49.78,132.80,0,1
1453661469,49.78,132.35,0,1
1453661470,49.78,132.80,0,1
1453661471,49.78,133.25,0,1
1453661472,49.78,132.80,0,1
1453661473,49.89,133.70,0,1
1453661474,49.89,133.70,0,1
1453661475,49.89,134.15,0,1
1453661476,49.78,134.60,0,1
1453661477,49.89,135.05,0,1
1453661478,49.78,134.60,0,1
1453661479,49.78,134.15,0,1
1453661480,49.89,135.05,0,1
1453661481,49.89,135.05,0,1
1453661482,49.89,134.60,0,1
1453661483,50.00,134.15,0,1
1453661484,49.89,134.15,0,1
1453661485,49.89,134.60,0,1
1453661486,49.89,134.60,0,1
1453661487,50.00,135.05,0,1
1453661488,49.89,135.50,0,1
1453661489,49.89,136.40,0,1
1453661490,49.89,136.40,0,1
1453661491,49.89,135.50,0,1
1453661492,49.89,135.05,0,1
1453661493,49.89,135.95,0,1
1453661494,49.89,135.50,0,1
1453661495,50.00,135.50,0,1
1453661496,50.00,137.30,0,1
1453661497,49.89,136.85,0,1
1453661498,49.89,136.85,0,1
1453661499,49.89,136.85,0,1
1453661500,49.89,136.85,0,1
1453661501,50.00,136.40,0,1
1453661502,49.89,136.40,0,1
1453661503,50.00,136.40,0,1
1453661504,49.89,136.40,0,1
1453661505,49.89,136.85,0,1
1453661506,49.89,137.30,0,1
1453661507,49.89,137.75,0,1
1453661508,50.00,138.20,0,1
1453661509,50.00,138.20,0,1
1453661510,50.00,139.55,0,1
1453661511,50.00,139.10,0,1
1453661512,50.00,139.10,0,1
1453661513,50.00,140.00,0,1
1453661514,50.00,139.55,0,1
1453661515,50.00,139.55,0,1
1453661516,50.00,139.55,0,1
1453661517,50.00,140.00,0,1
1453661518,50.00,140.00,0,1
1453661519,50.00,140.00,0,1
1453661520,50.00,140.00,0,1
1453661521,50.00,140.45,0,1
1453661522,50.00,140.90,0,1
1453661523,50.00,141.35,0,1
1453661524,50.00,141.80,0,1
1453661525,50.00,141.80,0,1
1453661526,50.11,142.70,0,1
1453661527,50.00,142.70,0,1
1453661528,50.11,142.25,0,1
1453661529,50.00,142.25,0,1
1453661530,50.00,142.25,0,1
1453661531,50.11,143.15,0,1
1453661532,50.11,142.25,0,1
1453661533,50.00,142.70,0,1
1453661534,50.11,143.60,0,1
1453661535,50.11,143.15,0,1
1453661536,50.11,143.15,0,1
1453661537,50.11,143.15,0,1
1453661538,50.11,143.15,0,1
1453661539,50.11,143.15,0,1
1453661540,50.11,143.15,0,1
1453661541,50.11,143.15,0,1
1453661542,50.11,143.60,0,1
1453661543,50.11,144.50,0,1
1453661544,50.11,144.95,0,1
1453661545,50.11,145.40,0,1
1453661546,50.11,144.95,0,1
1453661547,50.11,144.95,0,1
1453661548,50.11,144.95,0,1
1453661549,50.11,145.85,0,1
1453661550,50.11,145.85,0,1
1453661551,50.11,145.85,0,1
1453661552,50.23,146.30,0,1
1453661553,50.11,146.75,0,1
1453661554,50.23,147.65,0,1
1453661555,50.11,147.20,0,1
1453661556,50.23,147.20,0,1
1453661557,50.11,147.20,0,1
1453661558,50.23,147.65,0,1
1453661559,50.23,148.10,0,1
1453661560,50.11,148.55,0,1
1453661561,50.11,147.65,0,1
1453661562,50.23,148.10,0,1
1453661563,50.23,148.55,0,1
1453661564,50.23,149.00,0,1
1453661565,50.23,149.00,0,1
1453661566,50.23,149.00,0,1
1453661567,50.34,149.45,0,1
1453661568,50.23,149.90,0,1
1453661569,50.23,149.90,0,1
1453661570,50.23,149.45,0,1
1453661571,50.23,149.90,0,1
1453661573,50.34,150.35,0,1
1453661574,50.23,150.35,0,1
1453661575,50.23,149.90,0,1
1453661576,50.23,150.35,0,1
1453661577,50.23,149.90,0,1
1453661578,50.23,150.35,0,1
1453661579,50.11,150.80,0,1
1453661580,50.11,150.35,0,1
1453661581,50.11,150.35,0,1
1453661582,50.11,150.35,0,1
1453661583,50.11,150.35,0,1
1453661584,50.11,150.35,0,1
1453661585,50.23,150.80,0,1
1453661586,50.11,151.25,0,1
1453661587,50.11,151.70,0,1
1453661588,50.11,152.15,0,1
1453661589,50.11,151.70,0,1
1453661590,50.11,152.15,0,1
1453661591,50.11,152.15,0,1
1453661592,50.11,152.15,0,1
1453661593,50.11,153.50,0,1
1453661594,50.11,153.50,0,1
1453661595,50.11,153.95,0,1
1453661596,50.11,153.95,0,1
1453661597,50.00,153.95,0,1
1453661598,50.11,153.95,0,1
1453661599,50.11,153.95,0,1
1453661600,50.11,153.95,0,1
1453661601,50.11,154.40,0,1
1453661602,50.11,155.30,0,1
1453661603,50.11,155.30,0,1
1453661604,50.11,155.30,0,1
1453661605,50.11,154.85,0,1
1453661606,50.11,155.30,0,1
1453661607,50.11,155.30,0,1
1453661608,50.11,155.30,0,1
1453661609,50.11,156.20,0,1
1453661610,50.11,156.20,0,1
1453661611,50.11,156.20,0,1
1453661612,50.11,157.10,0,1
1453661613,50.11,157.55,0,1
1453661614,50.11,157.10,0,1
1453661615,50.11,156.20,0,1
1453661616,50.11,156.65,0,1
1453661617,50.11,158.00,0,1
1453661618,50.11,158.00,0,1
1453661619,50.11,157.55,0,1
1453661620,50.11,158.00,0,1
1453661621,50.11,158.00,0,1
1453661622,50.11,158.00,0,1
1453661623,50.23,157.55,0,1
1453661624,50.11,158.00,0,1
1453661625,50.23,158.00,0,1
1453661626,50.11,158.00,0,1
1453661627,50.11,158.00,0,1
1453661628,50.11,158.45,0,1
1453661629,50.11,158.45,0,1
1453661630,50.11,158.45,0,1
1453661631,50.11,158.00,0,1
1453661632,50.23,158.00,0,1
1453661633,50.23,158.00,0,1
1453661634,50.23,158.00,0,1
1453661635,50.23,158.00,0,1
1453661636,50.23,158.45,0,1
1453661637,50.23,158.45,0,1
1453661638,50.23,158.90,0,1
1453661639,50.23,158.90,0,1
1453661640,50.23,159.80,0,1
1453661641,50.23,159.35,0,1
1453661642,50.23,160.25,0,1
1453661643,50.23,159.80,0,1
1453661644,50.23,160.70,0,1
1453661645,50.23,160.70,0,1
1453661646,50.23,161.15,0,1
1453661647,50.34,161.15,0,1
1453661648,50.23,161.15,0,1
1453661649,50.23,162.05,0,1
1453661650,50.23,162.50,0,1
1453661651,50.23,162.05,0,1
1453661652,50.23,161.60,0,1
1453661653,50.23,162.05,0,1
1453661654,50.23,162.95,0,1
1453661655,50.23,162.95,0,1
1453661656,50.23,162.50,0,1
1453661657,50.23,162.50,0,1
1453661658,50.23,162.05,0,1
1453661659,50.23,162.50,0,1
1453661660,50.34,162.50,0,1
1453661661,50.34,162.50,0,1
1453661662,50.34,163.40,0,1
1453661663,50.34,162.95,0,1
1453661664,50.34,162.95,0,1
1453661665,50.34,163.40,0,1
1453661666,50.34,163.40,0,1
1453661667,50.34,163.85,0,1
1453661668,50.34,163.85,0,1
1453661669,50.34,163.40,0,1
1453661670,50.45,163.85,0,1
1453661671,50.34,163.85,0,1
1453661672,50.45,163.85,0,1
1453661673,50.45,163.85,0,1
1453661674,50.34,164.75,0,1
1453661675,50.45,164.75,0,1
1453661676,50.45,165.65,0,1
1453661677,50.45,166.10,0,1
1453661678,50.45,165.65,0,1
1453661679,50.45,166.10,0,1
1453661680,50.56,166.55,0,1
1453661681,50.45,166.10,0,1
1453661682,50.45,166.55,0,1
1453661683,50.45,166.10,0,1
1453661684,50.45,166.10,0,1
1453661685,50.45,166.55,0,1
1453661686,50.56,166.55,0,1
1453661687,50.56,167.00,0,1
1453661688,50.56,166.55,0,1
1453661689,50.56,166.55,0,1
1453661690,50.56,166.55,0,1
1453661691,50.56,166.55,0,1
1453661692,50.56,166.55,0,1
1453661693,50.56,167.00,0,1
1453661694,50.56,166.55,0,1
1453661695,50.56,166.55,0,1
1453661696,50.56,167.45,0,1
1453661697,50.56,167.00,0,1
1453661698,50.56,167.00,0,1
1453661699,50.56,167.45,0,1
1453661700,50.56,167.45,0,1
1453661701,50.45,168.35,0,1
1453661702,50.45,167.90,0,1
1453661703,50.56,167.90,0,1
1453661704,50.45,168.35,0,1
1453661706,50.45,168.80,0,1
1453661707,50.45,168.35,0,1
1453661708,50.56,168.35,0,1
1453661709,50.45,168.35,0,1
1453661710,50.45,168.80,0,1
1453661711,50.45,168.80,0,1
1453661712,50.45,168.80,0,1
1453661713,50.45,169.25,0,1
1453661714,50.34,168.80,0,1
1453661715,50.45,169.70,0,1
1453661716,50.45,170.60,0,1
1453661717,50.45,170.60,0,1
1453661718,50.34,171.50,0,1
1453661719,50.34,171.05,0,1
1453661720,50.34,171.05,0,1
1453661721,50.34,171.50,0,1
1453661722,50.34,171.95,0,1
1453661723,50.34,171.95,0,1
1453661724,50.34,171.95,0,1
1453661725,50.23,171.05,0,1
1453661726,50.23,171.05,0,1
1453661727,50.23,171.50,0,1
1453661728,50.23,171.50,0,1
1453661729,50.23,171.05,0,1
1453661730,50.34,171.50,0,1
1453661731,50.34,171.50,0,1
1453661732,50.34,171.50,0,1
1453661733,50.23,171.50,0,1
1453661734,50.23,171.95,0,1
1453661735,50.34,171.95,0,1
1453661736,50.34,172.40,0,1
1453661737,50.23,174.20,0,1
1453661738,50.23,173.75,0,1
1453661739,50.23,173.30,0,1
1453661740,50.23,174.65,0,1
1453661741,50.34,174.65,0,1
1453661742,50.34,174.20,0,1
1453661743,50.34,173.75,0,1
1453661744,50.23,173.75,0,1
1453661745,50.34,174.20,0,1
1453661746,50.34,175.10,0,1
1453661747,50.23,174.65,0,1
1453661748,50.34,174.65,0,1
1453661749,50.34,175.55,0,1
1453661750,50.34,176.00,0,1
1453661751,50.34,176.00,0,1
1453661752,50.34,175.55,0,1
1453661753,50.34,175.55,0,1
1453661754,50.34,175.55,0,1
1453661755,50.45,176.00,0,1
1453661756,50.34,176.45,0,1
1453661757,50.34,177.80,0,1
1453661758,50.34,177.80,0,1
1453661759,50.34,177.80,0,1
1453661760,50.45,177.35,0,1
1453661761,50.45,177.35,0,1
1453661762,50.34,178.25,0,1
1453661763,50.34,177.80,0,1
1453661764,50.34,178.25,0,1
1453661765,50.34,178.70,0,1
1453661766,50.45,178.25,0,1
1453661767,50.45,177.80,0,1
1453661768,50.45,177.35,0,1
1453661769,50.45,178.25,0,1
1453661770,50.45,179.15,0,1
1453661771,50.45,178.70,0,1
1453661772,50.45,179.15,0,1
1453661773,50.45,178.70,0,1
1453661774,50.45,179.15,0,1
1453661775,50.45,179.60,0,1
1453661776,50.45,179.60,0,1
1453661777,50.34,179.15,0,1
1453661778,50.34,179.60,0,1
1453661779,50.45,179.15,0,1
1453661780,50.34,179.15,0,1
1453661781,50.34,179.15,0,1
1453661782,50.34,178.70,0,1
1453661783,50.34,179.15,0,1
1453661784,50.34,179.60,0,1
1453661785,50.23,179.60,0,1
1453661786,50.34,180.05,0,1
1453661787,50.23,180.50,0,1
1453661788,50.23,180.50,0,1
1453661789,50.23,181.40,0,1
1453661790,50.23,181.85,0,1
1453661791,50.23,182.75,0,1
1453661792,50.23,182.30,0,1
1453661793,50.23,182.30,0,1
1453661794,50.23,181.40,0,1
1453661795,50.23,181.85,0,1
1453661796,50.23,182.30,0,1
1453661797,50.23,182.30,0,1
1453661798,50.23,182.30,0,1
1453661799,50.23,182.30,0,1
1453661800,50.23,183.20,0,1
1453661801,50.23,183.20,0,1
1453661802,50.23,182.75,0,1
1453661803,50.23,182.75,0,1
1453661804,50.23,183.20,0,1
1453661805,50.23,182.75,0,1
1453661806,50.23,183.65,0,1
1453661807,50.23,184.10,0,1
1453661808,50.23,183.20,0,1
1453661809,50.23,183.65,0,1
1453661810,50.23,182.75,0,1
1453661811,50.34,182.75,0,1
1453661812,50.34,182.75,0,1
1453661813,50.34,183.20,0,1
1453661814,50.34,183.65,0,1
1453661815,50.34,184.10,0,1
1453661816,50.34,183.65,0,1
1453661817,50.34,183.65,0,1
1453661818,50.34,184.10,0,1
1453661819,50.34,183.65,0,1
1453661820,50.34,183.65,0,1
1453661821,50.34,183.65,0,1
1453661822,50.45,185.00,0,1
1453661823,50.34,184.55,0,1
1453661824,50.45,184.55,0,1
1453661825,50.34,184.55,0,1
1453661826,50.34,185.00,0,1
1453661827,50.45,185.00,0,1
1453661828,50.45,184.55,0,1
1453661829,50.45,185.00,0,1
1453661830,50.45,185.00,0,1
1453661831,50.45,185.45,0,1
1453661832,50.45,185.90,0,1
1453661833,50.45,185.45,0,1
1453661834,50.45,185.45,0,1
1453661835,50.45,185.45,0,1
1453661837,50.45,185.00,0,1
1453661838,50.45,185.45,0,1
1453661839,50.45,185.00,0,1
1453661840,50.45,185.45,0,1
1453661841,50.45,185.90,0,1
1453661842,50.34,186.35,0,1
1453661843,50.34,188.15,0,1
1453661844,50.34,187.25,0,1
1453661845,50.34,187.25,0,1
1453661846,50.34,186.35,0,1
1453661847,50.34,186.80,0,1
1453661848,50.34,186.35,0,1
1453661849,50.34,186.80,0,1
1453661850,50.34,186.80,0,1
1453661851,50.34,187.70,0,1
1453661852,50.34,188.15,0,1
1453661853,50.34,187.25,0,1
1453661854,50.34,187.70,0,1
1453661855,50.34,188.15,0,1
1453661856,50.34,187.70,0,1
1453661857,50.34,188.60,0,1
1453661858,50.34,188.60,0,1
1453661859,50.23,188.15,0,1
1453661860,50.34,188.15,0,1
1453661861,50.34,189.05,0,1
1453661862,50.34,188.60,0,1
1453661863,50.45,188.15,0,1
1453661864,50.34,188.60,0,1
1453661865,50.45,189.50,0,1
1453661866,50.45,189.95,0,1
1453661867,50.45,189.50,0,1
1453661868,50.45,188.60,0,1
1453661869,50.45,189.50,0,1
1453661870,50.45,189.05,0,1
1453661871,50.45,189.05,0,1
1453661872,50.45,189.95,0,1
1453661873,50.34,189.95,0,1
1453661874,50.34,189.95,0,1
1453661875,50.34,189.95,0,1
1453661876,50.34,189.95,0,1
1453661877,50.34,189.50,0,1
1453661878,50.34,189.95,0,1
1453661879,50.34,190.40,0,1
1453661880,50.34,190.40,0,1
1453661881,50.34,190.40,0,1
1453661882,50.23,191.75,0,1
1453661883,50.23,190.40,0,1
1453661884,50.23,189.95,0,1
1453661885,50.11,190.40,0,1
1453661886,50.00,190.40,0,1
1453661887,50.00,190.85,0,1
1453661888,50.00,191.75,0,1
1453661889,50.11,191.30,0,1
1453661890,50.11,191.30,0,1
1453661891,50.00,190.85,0,1
1453661892,50.11,191.30,0,1
1453661893,50.00,190.40,0,1
1453661894,50.00,191.30,0,1
1453661895,49.89,191.30,0,1
1453661896,49.89,190.85,0,1
1453661897,50.00,191.30,0,1
1453661898,50.00,190.85,0,1
1453661899,49.89,190.85,0,1
1453661900,49.89,191.75,0,1
1453661901,49.89,191.30,0,1
1453661902,49.89,191.30,0,1
1453661903,49.89,191.30,0,1
1453661904,49.89,193.10,0,1
1453661905,49.89,192.65,0,1
1453661906,49.89,192.65,0,1
1453661907,49.78,193.10,0,1
1453661908,49.89,192.65,0,1
1453661909,49.89,193.55,0,1
1453661910,49.89,193.55,0,1
1453661911,49.89,193.10,0,1
1453661912,50.00,193.55,0,1
1453661913,49.89,193.55,0,1
1453661914,49.89,193.55,0,1
1453661915,50.00,194.00,0,1
1453661916,50.00,193.55,0,1
1453661917,50.00,193.10,0,1
1453661918,50.00,193.10,0,1
1453661919,50.00,193.10,0,1
1453661920,49.89,193.55,0,1
1453661921,50.00,193.55,0,1
1453661922,50.00,193.55,0,1
1453661923,50.00,193.55,0,1
1453661924,50.00,193.10,0,1
1453661925,50.00,193.10,0,1
1453661926,50.00,193.10,0,1
1453661927,50.11,193.55,0,1
1453661928,50.00,193.10,0,1
1453661929,50.11,193.55,0,1
1453661930,50.11,193.10,0,1
1453661931,50.00,193.10,0,1
1453661932,50.11,193.10,0,1
1453661933,50.11,193.10,0,1
1453661934,50.11,193.55,0,1
1453661935,50.11,194.00,0,1
1453661936,50.11,194.00,0,1
1453661937,50.11,194.00,0,1
1453661938,50.23,193.55,0,1
1453661939,50.23,193.10,0,1
1453661940,50.11,193.10,0,1
1453661941,50.11,193.55,0,1
1453661942,50.23,193.10,0,1
1453661943,50.23,193.10,0,1
1453661944,50.23,193.55,0,1
1453661945,50.23,193.55,0,1
1453661946,50.34,193.55,0,1
1453661947,50.34,193.55,0,1
1453661948,50.23,193.55,0,1
1453661949,50.34,193.10,0,1
1453661950,50.34,194.00,0,1
1453661951,50.34,193.55,0,1
1453661952,50.34,194.00,0,1
1453661953,50.34,194.00,0,1
1453661954,50.45,194.45,0,1
1453661955,50.34,194.45,0,1
1453661956,50.34,194.90,0,1
1453661957,50.34,194.90,0,1
1453661958,50.34,194.90,0,1
1453661959,50.34,195.35,0,1
1453661960,50.34,194.90,0,1
1453661961,50.34,194.90,0,1
1453661962,50.34,194.90,0,1
1453661964,50.34,194.45,0,1
1453661965,50.34,195.35,0,1
1453661966,50.34,194.90,0,1
1453661967,50.34,195.35,0,1
1453661968,50.34,194.90,0,1
